size,delay,bif,throughput_mbps,target_next_throughput
7459140,53.592954589939325,7482500.0,1193.4624,1118.2432
6989020,56.997817422185086,5228260.0,1118.2432,873.4304
5458940,50.01204707140947,5346520.0,873.4304,911.5072
5696920,47.821535110199896,4980060.0,911.5072,826.2431999999999
5164020,47.71390443878993,5127520.0,826.2431999999999,870.8607999999999
5442880,47.853270118025755,5188840.0,870.8607999999999,866.1888
5413680,47.819865695792885,6460500.0,866.1888,1007.7504
6298440,49.069025266573945,6289680.0,1007.7504,1031.8112
6448820,52.53045777677156,5340680.0,1031.8112,891.1839999999999
5569900,47.60221834862385,4742080.0,891.1839999999999,764.8063999999999
4780040,48.76025748320098,4667620.0,764.8063999999999,797.9775999999999
4987360,50.49528044496487,5634140.0,797.9775999999999,885.5776
5534860,47.61289923503033,3111260.0,885.5776,563.2095999999999
3520060,48.248224802986314,4155160.0,563.2095999999999,697.9967999999999
4362480,47.37296184738956,4521620.0,697.9967999999999,751.024
4693900,48.13512939346811,4690980.0,751.024,815.0304
5093940,47.985912869016914,5178620.0,815.0304,842.8288
5267680,48.52233592017738,2204600.0,842.8288,379.59999999999997
2372500,48.020713846153846,3863160.0,379.59999999999997,682.3456
4264660,47.33496953098254,6523280.0,682.3456,913.6096
5710060,50.064162362567124,7174440.0,913.6096,1015.9264
6349540,58.82827477581053,5988920.0,1015.9264,1006.5824
6291140,51.9564680900441,5218040.0,1006.5824,841.8944
5261840,47.572890677025526,4296780.0,841.8944,728.832
4555200,47.47075673076923,3966820.0,728.832,663.8912
4149320,47.312608022519356,5248700.0,663.8912,885.344
5533400,48.14148944591029,5708600.0,885.344,940.24
5876500,48.68939726708074,4036900.0,940.24,678.3743999999999
4239840,48.06132506887052,4844280.0,678.3743999999999,850.7711999999999
5317320,47.48955546403076,3156520.0,850.7711999999999,514.3872
3214920,47.71044822888284,2882040.0,514.3872,527.9359999999999
3299600,47.34902920353982,3156520.0,527.9359999999999,528.1696
3301060,47.368140203449805,6888280.0,528.1696,1191.1263999999999
7444540,48.72882937830948,6675120.0,1191.1263999999999,1116.8416
6980260,47.84848441748588,4996120.0,1116.8416,852.1727999999999
5326080,47.35015597587719,4664700.0,852.1727999999999,754.5279999999999
4715800,47.860788235294116,3797460.0,754.5279999999999,669.9648
4187280,47.4557269874477,4756680.0,669.9648,796.1087999999999
4975680,47.53751613849766,5022400.0,796.1087999999999,842.3616
5264760,47.50428008874099,5254540.0,842.3616,871.0944000000001
5444340,51.67763931348887,6002060.0,871.0944000000001,990.9312
6193320,48.457450023573784,6080900.0,990.9312,1024.8032
6405020,48.54667198541144,4937720.0,1024.8032,845.8656
5286660,47.26368848384424,4964000.0,845.8656,819.9359999999999
5124600,48.30735213675214,4940640.0,819.9359999999999,833.7184
5210740,47.62256178201177,3870460.0,833.7184,608.2944
84,50.518,0.0,0.013439999999999999,0.24352
1522,50.001999999999995,0.0,0.24352,0.0
0,0.0,0.0,0.0,0.7305599999999999
4566,49.99666666666667,0.0,0.7305599999999999,0.0
0,0.0,0.0,0.0,1.20064
7504,50.14533333333333,0.0,1.20064,0.0
0,0.0,0.0,0.0,1.70464
10654,49.949642857142855,0.0,1.70464,0.0
0,0.0,0.0,0.0,2.19168
13698,50.09477777777778,0.0,2.19168,0.0
0,0.0,0.0,0.0,2.6787199999999998
16742,50.10631818181818,0.0,2.6787199999999998,0.0
0,0.0,0.0,0.0,3.16576
19786,50.11092307692308,0.0,3.16576,0.0
0,0.0,0.0,0.0,3.6527999999999996
22830,50.0981,0.0,3.6527999999999996,0.0
0,0.0,0.0,0.0,4.1398399999999995
25874,50.08079411764706,0.0,4.1398399999999995,0.0
0,0.0,0.0,0.0,4.62688
28918,50.21131578947368,0.0,4.62688,0.0
0,0.0,0.0,0.0,5.113919999999999
31962,50.06611904761905,0.0,5.113919999999999,0.0
0,0.0,0.0,0.0,5.60096
35006,50.103521739130436,0.0,5.60096,0.0
0,0.0,0.0,0.0,6.088
38050,50.27156,0.0,6.088,0.0
0,0.0,0.0,0.0,6.5750399999999996
41094,50.031222222222226,0.0,6.5750399999999996,0.0
0,0.0,0.0,0.0,7.062079999999999
44138,50.18953448275862,0.0,7.062079999999999,0.0
0,0.0,0.0,0.0,7.54912
47182,50.13840322580646,0.0,7.54912,0.0
0,0.0,0.0,0.0,8.036159999999999
50226,49.949090909090906,0.0,8.036159999999999,0.0
0,0.0,0.0,0.0,8.5232
53270,49.98332857142857,0.0,8.5232,0.0
0,0.0,0.0,0.0,9.01024
56314,49.963594594594596,0.0,9.01024,0.0
0,0.0,0.0,0.0,9.49728
59358,49.972884615384615,0.0,9.49728,0.0
0,0.0,0.0,0.0,9.984319999999999
62402,50.038536585365854,0.0,9.984319999999999,0.0
0,0.0,0.0,0.0,10.47136
65446,50.20810465116279,0.0,10.47136,0.9635199999999999
6022,49.949000000000005,62468.0,0.9635199999999999,9.99488
62468,50.0650843373494,0.0,9.99488,11.44544
71534,50.02452127659575,0.0,11.44544,0.0
0,0.0,0.0,0.0,12.176
76100,49.93966,0.0,12.176,0.0
0,0.0,0.0,0.0,12.66304
79144,49.983374999999995,0.0,12.66304,0.0
0,0.0,0.0,0.0,13.150079999999999
82188,49.9915,0.0,13.150079999999999,0.0
0,0.0,0.0,0.0,13.63712
85232,50.56558928571428,0.0,13.63712,0.0
0,0.0,0.0,0.0,14.124159999999998
88276,50.57746551724138,0.0,14.124159999999998,0.0
0,0.0,0.0,0.0,14.611199999999998
91320,50.37070000000001,0.0,14.611199999999998,0.0
0,0.0,0.0,0.0,15.09824
94364,50.13337096774193,0.0,15.09824,0.0
0,0.0,0.0,0.0,15.58528
97408,50.30190625,0.0,15.58528,0.0
0,0.0,0.0,0.0,16.072319999999998
100452,50.18914393939394,0.0,16.072319999999998,0.0
0,0.0,0.0,0.0,16.559359999999998
103496,50.256007352941175,0.0,16.559359999999998,0.0
0,0.0,0.0,0.0,17.0464
106540,50.03254285714286,0.0,17.0464,0.0
0,0.0,0.0,0.0,17.77696
111106,50.25295890410959,0.0,17.77696,0.0
0,0.0,0.0,0.0,18.264
114150,50.05074,0.0,18.264,0.0
0,0.0,0.0,0.0,18.75104
117194,49.99281818181818,0.0,18.75104,0.0
0,0.0,0.0,0.0,19.23808
120238,49.98385443037974,0.0,19.23808,0.0
0,0.0,0.0,0.0,19.72512
123282,50.11520987654321,0.0,19.72512,0.0
0,0.0,0.0,0.0,20.212159999999997
126326,50.027933734939765,0.0,20.212159999999997,0.0
0,0.0,0.0,0.0,20.6992
129370,49.95520588235294,0.0,20.6992,0.0
0,0.0,0.0,0.0,21.186239999999998
132414,50.013959770114944,0.0,21.186239999999998,0.0
0,0.0,0.0,0.0,21.67328
135458,50.12333146067415,0.0,21.67328,13.13952
82122,49.96932710280374,56380.0,13.13952,9.0208
56380,50.11264,0.0,9.0208,21.419199999999996
133870,50.404245714285715,7676.0,21.419199999999996,1.22816
7676,50.26036363636364,0.0,1.22816,23.377919999999996
146112,50.095781249999995,0.0,23.377919999999996,0.0
0,0.0,0.0,0.0,23.86496
149156,49.96411224489796,0.0,23.86496,0.0
0,0.0,0.0,0.0,24.352
152200,50.04997,0.0,24.352,0.0
0,0.0,0.0,0.0,24.839039999999997
155244,50.469313725490196,0.0,24.839039999999997,0.0
0,0.0,0.0,0.0,25.32608
158288,49.87103846153846,0.0,25.32608,0.0
0,0.0,0.0,0.0,25.813119999999998
161332,50.99690094339623,0.0,25.813119999999998,0.0
0,0.0,0.0,0.0,26.300159999999998
164376,50.453069444444445,0.0,26.300159999999998,0.0
0,0.0,0.0,0.0,26.787200000000002
167420,50.048218181818186,0.0,26.787200000000002,0.0
0,0.0,0.0,0.0,27.27424
170464,49.99582142857143,0.0,27.27424,0.0
0,0.0,0.0,0.0,27.76128
173508,49.97688596491228,0.0,27.76128,0.0
0,0.0,0.0,0.0,28.248319999999996
176552,49.89541810344827,0.0,28.248319999999996,0.0
0,0.0,0.0,0.0,28.97888
181118,50.558113445378154,0.0,28.97888,0.0
0,0.0,0.0,0.0,29.465919999999997
184162,49.91193388429752,0.0,29.465919999999997,0.0
0,0.0,0.0,0.0,29.95296
187206,50.018044715447154,0.0,29.95296,0.0
0,0.0,0.0,0.0,30.439999999999998
190250,50.669016000000006,0.0,30.439999999999998,0.0
0,0.0,0.0,0.0,30.927039999999998
193294,49.87345275590551,0.0,30.927039999999998,0.0
0,0.0,0.0,0.0,31.414080000000002
196338,49.9884496124031,0.0,31.414080000000002,0.0
0,0.0,0.0,0.0,31.90112
199382,50.57617175572519,0.0,31.90112,0.0
0,0.0,0.0,0.0,32.38816
202426,50.01065037593985,0.0,32.38816,0.0
0,0.0,0.0,0.0,32.8752
205470,50.19272592592593,0.0,32.8752,17.279359999999997
107996,49.947319148936174,100518.0,17.279359999999997,16.08288
100518,49.93331578947369,0.0,16.08288,33.84928
211558,50.036776978417265,0.0,33.84928,0.0
0,0.0,0.0,0.0,34.57984
216124,50.03294014084507,0.0,34.57984,0.0
0,0.0,0.0,0.0,35.06688
219168,50.050020833333335,0.0,35.06688,0.0
0,0.0,0.0,0.0,35.55392
222212,50.02134931506849,0.0,35.55392,0.0
0,0.0,0.0,0.0,36.04096
225256,50.2159527027027,0.0,36.04096,0.0
0,0.0,0.0,0.0,36.528
228300,50.02046333333333,0.0,36.528,0.0
0,0.0,0.0,0.0,37.01504
231344,50.13309539473684,0.0,37.01504,0.0
0,0.0,0.0,0.0,37.50208
234388,50.220642857142856,0.0,37.50208,0.0
0,0.0,0.0,0.0,37.98912
237432,49.964798076923074,0.0,37.98912,0.0
0,0.0,0.0,0.0,38.47616
240476,51.045120253164555,0.0,38.47616,0.0
0,0.0,0.0,0.0,38.96319999999999
243520,49.891675,0.0,38.96319999999999,0.0
0,0.0,0.0,0.0,39.45024
246564,50.19733024691358,0.0,39.45024,0.0
0,0.0,0.0,0.0,40.1808
251130,50.09581212121212,0.0,40.1808,0.0
0,0.0,0.0,0.0,40.66784
254174,50.25812574850299,0.0,40.66784,0.0
0,0.0,0.0,0.0,41.15488
257218,50.49369822485207,0.0,41.15488,0.0
0,0.0,0.0,0.0,41.64192
260262,50.534789473684214,0.0,41.64192,0.0
0,0.0,0.0,0.0,42.12895999999999
263306,50.02942485549133,0.0,42.12895999999999,0.0
0,0.0,0.0,0.0,42.61599999999999
266350,49.99147142857143,0.0,42.61599999999999,0.0
0,0.0,0.0,0.0,43.10304
269394,49.879635593220335,0.0,43.10304,0.0
0,0.0,0.0,0.0,43.59008
272438,50.03318715083799,0.0,43.59008,10.47136
65446,49.91891860465116,210036.0,10.47136,33.60576
210036,50.37577536231884,0.0,33.60576,30.429439999999996
190184,49.99904417670683,88342.0,30.429439999999996,14.13472
88342,49.94424786324786,0.0,14.13472,41.64192
260262,50.693868421052635,21308.0,41.64192,3.40928
21308,51.4715,0.0,3.40928,45.538239999999995
284614,50.49641176470588,0.0,45.538239999999995,0.0
0,0.0,0.0,0.0,46.02528
287658,50.11736772486773,0.0,46.02528,0.0
0,0.0,0.0,0.0,46.75583999999999
292224,50.619294270833336,0.0,46.75583999999999,0.0
0,0.0,0.0,0.0,47.24287999999999
295268,50.73726546391753,0.0,47.24287999999999,0.0
0,0.0,0.0,0.0,47.72992
298312,52.663693877551026,0.0,47.72992,0.0
0,0.0,0.0,0.0,48.21696
301356,50.78285353535353,0.0,48.21696,0.0
0,0.0,0.0,0.0,48.704
304400,51.250995,0.0,48.704,0.0
0,0.0,0.0,0.0,49.191039999999994
307444,49.83364851485149,0.0,49.191039999999994,0.0
0,0.0,0.0,0.0,49.678079999999994
310488,49.855517156862746,0.0,49.678079999999994,0.0
0,0.0,0.0,0.0,50.165119999999995
313532,50.161305825242714,0.0,50.165119999999995,0.0
0,0.0,0.0,0.0,50.65216
316576,50.17026923076923,0.0,50.65216,0.0
0,0.0,0.0,0.0,51.1392
319620,50.279097619047626,84.0,51.1392,0.013439999999999999
84,47.635,0.0,0.013439999999999999,51.626239999999996
322664,50.20067688679245,1522.0,51.626239999999996,0.24352
1522,47.506,0.0,0.24352,52.84384
330274,50.32639631336405,0.0,52.84384,0.0
0,0.0,0.0,0.0,53.800959999999996
336256,50.30952380952381,0.0,53.800959999999996,0.0
0,0.0,0.0,0.0,54.791999999999994
342450,49.84323777777777,0.0,54.791999999999994,0.0
0,0.0,0.0,0.0,55.76608
348538,49.814947598253276,0.0,55.76608,0.0
0,0.0,0.0,0.0,56.740159999999996
354626,49.959051502145925,0.0,56.740159999999996,0.0
0,0.0,0.0,0.0,57.95776
362236,49.84418907563025,0.0,57.95776,13.88064
86754,49.9109298245614,281570.0,13.88064,45.051199999999994
281570,49.8369918918919,0.0,45.051199999999994,33.351679999999995
208448,49.91578021978022,165964.0,33.351679999999995,26.55424
165964,49.97333789954338,0.0,26.55424,37.258559999999996
232866,50.05114052287581,147634.0,37.258559999999996,23.621439999999996
147634,49.44501546391753,0.0,23.621439999999996,37.50208
234388,50.00961038961039,152200.0,37.50208,24.352
152200,49.627894999999995,0.0,24.352,37.745599999999996
235910,50.147064516129035,156766.0,37.745599999999996,25.082559999999997
156766,49.64969417475728,0.0,25.082559999999997,60.63647999999999
378978,49.80642570281124,19786.0,60.63647999999999,3.16576
19786,50.200961538461534,0.0,3.16576,56.48608
353038,49.900613390928726,51814.0,56.48608,8.290239999999999
51814,50.07297101449275,0.0,8.290239999999999,65.7504
410940,49.702525925925926,0.0,65.7504,0.0
0,0.0,0.0,0.0,66.72448
417028,49.80997627737226,0.0,66.72448,0.0
0,0.0,0.0,0.0,67.69856
423116,49.71110611510792,0.0,67.69856,0.0
0,0.0,0.0,0.0,68.67263999999999
429204,50.050852836879436,0.0,68.67263999999999,0.0
0,0.0,0.0,0.0,69.64672
435292,49.599096153846155,0.0,69.64672,0.0
0,0.0,0.0,0.0,70.62079999999999
441380,49.570487931034485,0.0,70.62079999999999,0.0
0,0.0,0.0,0.0,71.59487999999999
447468,49.69323469387755,0.0,71.59487999999999,0.0
0,0.0,0.0,0.0,72.56896
453556,49.648092281879194,0.0,72.56896,6.33152
39572,47.55413461538462,421594.0,6.33152,67.45504
421594,49.96569494584838,0.0,67.45504,11.44544
71534,47.56072340425531,395720.0,11.44544,63.3152
395720,49.96858653846154,0.0,63.3152,12.176
76100,47.69858,398764.0,12.176,63.80224
398764,50.13128435114504,0.0,63.80224,12.66304
79144,47.535576923076924,401808.0,12.66304,64.28927999999999
401808,51.67398295454546,0.0,64.28927999999999,13.150079999999999
82188,47.62075,404852.0,13.150079999999999,64.77632
404852,50.01073684210526,0.0,64.77632,17.0464
106540,48.14107142857143,386588.0,17.0464,61.854079999999996
386588,50.27145866141733,0.0,61.854079999999996,31.6576
197860,49.01473461538462,301356.0,31.6576,48.21696
301356,49.91511868686868,0.0,48.21696,32.38816
202426,49.03996616541353,302878.0,32.38816,48.46048
302878,49.95637437185929,0.0,48.46048,42.859519999999996
267872,49.26598863636364,243520.0,42.859519999999996,38.96319999999999
243520,50.55981875,0.0,38.96319999999999,59.90592
374412,49.50343495934959,143068.0,59.90592,22.89088
143068,49.84216489361702,70012.0,22.89088,62.0976
388110,49.33391372549019,150612.0,62.0976,38.232639999999996
238954,48.916732484076434,382022.0,38.232639999999996,64.77632
404852,50.02977255639098,127848.0,64.77632,20.455679999999997
127848,48.12039285714285,292158.0,20.455679999999997,68.67263999999999
429204,49.95822517730496,109584.0,68.67263999999999,17.53344
109584,47.62014583333334,284614.0,17.53344,69.15968
432248,50.19509683098591,114150.0,69.15968,18.264
114150,47.62733333333333,240476.0,18.264,69.64672
435292,49.98394405594406,117194.0,69.64672,18.75104
117194,47.567974025974024,155178.0,18.75104,70.13376
438336,50.068302083333336,120238.0,70.13376,19.23808
120238,47.691348101265824,121760.0,19.23808,70.62079999999999
441380,49.90224482758621,123282.0,70.62079999999999,19.72512
123282,47.55712345679012,25808.0,19.72512,71.35136
445946,50.32903071672355,126326.0,71.35136,20.212159999999997
126326,47.63031325301205,0.0,20.212159999999997,71.8384
448990,49.93556440677966,129370.0,71.8384,20.6992
129370,47.750111764705885,0.0,20.6992,72.32544
452034,50.52673569023569,132414.0,72.32544,21.186239999999998
132414,47.67350574712644,0.0,21.186239999999998,74.01951999999999
462622,49.91538385502471,127914.0,74.01951999999999,20.46624
127914,47.893047337278105,0.0,20.46624,88.39776
552486,49.55700550964187,44138.0,88.39776,7.062079999999999
44138,50.18181034482759,0.0,7.062079999999999,96.43392
602712,49.385536616161616,0.0,96.43392,0.0
0,0.0,0.0,0.0,97.65152
610322,49.35997880299252,0.0,97.65152,0.0
0,0.0,0.0,0.0,98.62559999999999
616410,49.53292345679012,0.0,98.62559999999999,0.0
0,0.0,0.0,0.0,99.59967999999999
622498,49.34822860635697,0.0,99.59967999999999,0.0
0,0.0,0.0,0.0,100.57376
628586,49.52500121065375,0.0,100.57376,17.28992
108062,49.974901408450705,526612.0,17.28992,84.25791999999998
526612,49.318115606936416,0.0,84.25791999999998,38.22208
238888,50.18008626198083,401874.0,38.22208,64.29984
401874,49.085950850661625,0.0,64.29984,55.75552
348472,50.155638949671776,298378.0,55.75552,47.74047999999999
298378,48.70531806615776,0.0,47.74047999999999,70.85376
442836,50.74916179001721,210102.0,70.85376,33.61632
210102,48.43029963898917,0.0,33.61632,89.61536
560096,49.80090625,98930.0,89.61536,15.8288
98930,48.12459230769231,0.0,15.8288,106.41824
665114,49.686104118993136,0.0,106.41824,0.0
0,0.0,0.0,0.0,107.39231999999998
671202,49.83607596371882,0.0,107.39231999999998,0.0
0,0.0,0.0,0.0,108.60991999999999
678812,49.70111995515695,0.0,108.60991999999999,0.0
0,0.0,0.0,0.0,109.82751999999999
686422,49.45962638580931,0.0,109.82751999999999,0.0
0,0.0,0.0,0.0,110.8016
692510,49.302595604395606,0.0,110.8016,0.0
0,0.0,0.0,0.0,111.77568000000001
698598,49.6644825708061,0.0,111.77568000000001,0.0
0,0.0,0.0,0.0,112.50623999999999
703164,49.578668831168834,0.0,112.50623999999999,0.0
0,0.0,0.0,0.0,113.48031999999999
709252,50.757135193133045,0.0,113.48031999999999,0.0
0,0.0,0.0,0.0,114.45439999999999
715340,49.80231702127659,0.0,114.45439999999999,5.3468800000000005
33418,47.7536511627907,688010.0,5.3468800000000005,110.0816
688010,49.51343314917127,0.0,110.0816,28.73536
179596,47.855466101694915,547920.0,28.73536,87.6672
547920,49.93007361111111,0.0,87.6672,33.36224
208514,47.588167883211675,525090.0,33.36224,84.01439999999998
525090,49.98024202898551,0.0,84.01439999999998,33.84928
211558,47.77641366906475,528134.0,33.84928,84.50143999999999
528134,50.07603025936599,0.0,84.50143999999999,34.57984
216124,47.571278169014086,531178.0,34.57984,84.98848
531178,50.08407020057306,0.0,84.98848,35.06688
219168,47.58626041666667,534222.0,35.06688,85.47551999999999
534222,49.97073789173789,0.0,85.47551999999999,35.55392
222212,47.736373287671235,537266.0,35.55392,85.96256
537266,50.069172804532585,0.0,85.96256,49.191039999999994
307444,48.32092079207921,459644.0,49.191039999999994,73.54303999999999
459644,50.216331125827814,0.0,73.54303999999999,68.67263999999999
429204,48.73488829787234,343972.0,68.67263999999999,55.03552
343972,50.153413716814164,0.0,55.03552,88.39776
552486,49.0995303030303,226778.0,88.39776,36.28448
226778,50.187355704697985,0.0,36.28448,108.12288
675768,49.30610923423423,109584.0,108.12288,33.118719999999996
206992,48.82910294117647,694032.0,33.118719999999996,111.04512
694032,49.59115241228071,200904.0,111.04512,38.47616
240476,47.4881582278481,557052.0,38.47616,89.12831999999999
557052,50.066903005464475,243520.0,89.12831999999999,38.96319999999999
243520,47.599534375000005,497694.0,38.96319999999999,89.61536
560096,50.151497282608695,246564.0,89.61536,39.45024
246564,47.49065432098765,377456.0,39.45024,90.10239999999999
563140,50.110512162162166,251130.0,90.10239999999999,40.1808
251130,47.62690303030303,245042.0,40.1808,90.58944
566184,50.419831989247314,254174.0,90.58944,40.66784
254174,47.50901197604791,97408.0,40.66784,91.07647999999999
569228,50.312602941176465,257218.0,91.07647999999999,41.15488
257218,47.63509171597633,0.0,41.15488,91.56352
572272,50.13074867021276,260262.0,91.56352,41.64192
260262,47.562342105263156,0.0,41.64192,92.05056
575316,50.15246031746032,263306.0,92.05056,42.12895999999999
263306,47.80314450867052,0.0,42.12895999999999,92.5376
578360,50.20384868421053,266350.0,92.5376,42.61599999999999
266350,47.66667714285714,0.0,42.61599999999999,93.02464
581404,50.234291884816756,269394.0,93.02464,43.10304
269394,47.73158474576271,0.0,43.10304,98.85856
617866,50.023826140567195,239020.0,98.85856,38.2432
239020,49.45211746031746,0.0,38.2432,138.07584
862974,49.297196649029985,0.0,138.07584,0.0
0,0.0,0.0,0.0,139.04992
869062,49.519258318739055,0.0,139.04992,0.0
0,0.0,0.0,0.0,140.024
875150,49.2318852173913,0.0,140.024,0.0
0,0.0,0.0,0.0,140.99808
881238,49.2318091537133,0.0,140.99808,0.0
0,0.0,0.0,0.0,141.97215999999997
887326,49.188873070325904,0.0,141.97215999999997,0.0
0,0.0,0.0,0.0,142.94624
893414,49.410654173764904,0.0,142.94624,8.75616
54726,50.089323943661974,846298.0,8.75616,135.40768
846298,50.52124977538185,0.0,135.40768,25.802559999999996
161266,49.885672985781994,745846.0,25.802559999999996,119.33536
745846,48.89251681957187,0.0,119.33536,45.051199999999994
281570,50.062959459459464,631630.0,45.051199999999994,101.0608
631630,48.69100481927711,0.0,101.0608,68.89504
430594,49.75520744680851,488694.0,68.89504,78.19104
488694,49.03658229813665,0.0,78.19104,99.35615999999999
620976,49.663447303921565,304400.0,99.35615999999999,48.704
304400,48.96921999999999,0.0,48.704,117.86367999999999
736648,50.34391632231405,194816.0,117.86367999999999,31.17056
194816,50.9923359375,0.0,31.17056,143.92032
899502,49.11073265651438,38050.0,143.92032,6.088
38050,49.8954,0.0,6.088,150.98239999999998
943640,49.31062177419355,0.0,150.98239999999998,0.0
0,0.0,0.0,0.0,151.95648
949728,49.066568910256414,0.0,151.95648,0.0
0,0.0,0.0,0.0,152.93055999999999
955816,49.172378184713374,0.0,152.93055999999999,0.0
0,0.0,0.0,0.0,153.90464
961904,49.20304588607595,0.0,153.90464,0.0
0,0.0,0.0,0.0,155.13567999999998
969598,49.06951843137255,0.0,155.13567999999998,0.0
0,0.0,0.0,0.0,156.58336
978646,49.01352877138414,0.0,156.58336,0.47648
2978,47.50899999999999,984800.0,0.47648,157.56799999999998
984800,49.03649266409266,0.0,157.56799999999998,26.770239999999998
167314,47.54479908675799,829490.0,26.770239999999998,132.71839999999997
829490,49.47793761467889,0.0,132.71839999999997,50.65216
316576,47.494060096153845,689466.0,50.65216,110.31456
689466,49.87823068432672,0.0,110.31456,57.47072
359192,47.526669491525425,655982.0,57.47072,104.95711999999999
655982,49.94454524361949,0.0,104.95711999999999,58.444799999999994
365280,47.505325,659026.0,58.444799999999994,105.44416
659026,50.03203233256351,0.0,105.44416,59.418879999999994
371368,48.024243852459016,662070.0,59.418879999999994,105.9312
662070,50.05157471264368,0.0,105.9312,60.39296
377456,47.58537298387097,665114.0,60.39296,106.41824
665114,50.2478352402746,0.0,106.41824,66.23743999999999
413984,47.63049264705882,636196.0,66.23743999999999,101.79136
636196,50.029276315789474,28918.0,101.79136,86.69312
541832,48.19025702247191,517480.0,86.69312,82.7968
517480,50.102264705882355,127782.0,82.7968,110.304
689400,48.78155801104972,379044.0,110.304,66.24799999999999
414050,49.76144220183486,719840.0,66.24799999999999,124.1952
776220,48.973773529411766,333252.0,124.1952,71.35136
445946,49.21056313993174,776220.0,71.35136,122.00352
762522,49.38751097804391,444424.0,122.00352,85.70848
535678,48.28271266002845,691054.0,85.70848,106.17472
663592,50.12476949541284,462754.0,106.17472,74.04064
462754,48.08405254515599,575316.0,74.04064,103.496
646850,50.36094117647059,465732.0,103.496,74.51711999999999
465732,48.0000816993464,476386.0,74.51711999999999,110.07104
687944,50.12493252212389,433770.0,110.07104,69.4032
433770,47.56047894736842,298246.0,69.4032,110.55808
690988,50.12079845814978,439858.0,110.55808,70.37728
439858,47.81218858131488,174964.0,70.37728,111.04512
694032,50.12129824561404,445946.0,111.04512,71.35136
445946,47.81566552901024,34940.0,71.35136,111.53216
697076,50.22993886462883,452034.0,111.53216,72.32544
452034,47.74510774410775,0.0,72.32544,122.00352
762522,49.87397604790419,395720.0,122.00352,63.3152
395720,47.71066538461538,0.0,63.3152,122.9776
768610,50.85534257425743,398764.0,122.9776,63.80224
398764,47.44148854961832,0.0,63.80224,135.14303999999998
844644,49.547697024346256,331862.0,135.14303999999998,53.097919999999995
331862,47.509189931350114,0.0,53.097919999999995,172.65567999999996
1079098,49.17450282087447,106540.0,172.65567999999996,17.0464
106540,47.64872857142857,0.0,17.0464,191.40671999999998
1196292,49.038982824427485,0.0,191.40671999999998,0.0
0,0.0,0.0,0.0,192.86784
1205424,49.009751893939395,0.0,192.86784,0.0
0,0.0,0.0,0.0,194.32896
1214556,49.01520614035088,0.0,194.32896,0.0
0,0.0,0.0,0.0,195.79008000000002
1223688,49.497467661691545,0.0,195.79008000000002,0.0
0,0.0,0.0,0.0,197.25119999999998
1232820,49.984559259259264,0.0,197.25119999999998,14.611199999999998
91320,47.676183333333334,1150632.0,14.611199999999998,184.10112
1150632,49.54386375661376,0.0,184.10112,15.341759999999999
95886,47.67814285714286,1155198.0,15.341759999999999,184.83167999999998
1155198,49.49570685111989,0.0,184.83167999999998,16.315839999999998
101974,47.65136567164179,1158242.0,16.315839999999998,185.31871999999998
1158242,49.21906504599212,0.0,185.31871999999998,32.631679999999996
203948,48.83187313432836,1066922.0,32.631679999999996,170.70752
1066922,49.274295292439376,0.0,170.70752,70.86431999999999
442902,48.65637800687285,837100.0,70.86431999999999,133.93599999999998
837100,49.57277545454546,0.0,133.93599999999998,104.94656
655916,48.65362485481998,633218.0,104.94656,101.31487999999999
633218,49.5365150060024,31896.0,101.31487999999999,141.72863999999998
885804,48.58418384879725,413984.0,141.72863999999998,66.23743999999999
413984,49.76226286764705,114150.0,66.23743999999999,157.54688
984668,48.53019953596288,325774.0,157.54688,52.12384
325774,51.986561771561774,117194.0,52.12384,170.70752
1066922,48.59063480741798,372890.0,170.70752,59.6624
372890,49.270073469387754,954294.0,59.6624,160.7232
1004520,48.8271446969697,327230.0,160.7232,52.3568
327230,49.08677906976744,888848.0,52.3568,169.97696
1062356,49.029307306590255,278526.0,169.97696,44.564159999999994
278526,48.82124863387978,800572.0,44.564159999999994,168.02879999999996
1050180,48.86462463768116,299834.0,168.02879999999996,47.97344
299834,49.34146192893401,735126.0,47.97344,182.39647999999997
1139978,49.0211562082777,219168.0,182.39647999999997,35.06688
219168,48.36803472222223,582860.0,35.06688,197.25119999999998
1232820,49.63399444444444,135458.0,197.25119999999998,38.70912
241932,47.48496845425868,1132434.0,38.70912,181.18944
1132434,49.225160510409665,213014.0,181.18944,66.95744
418484,47.90229326047359,963492.0,66.95744,154.15872
963492,49.46309155485399,251064.0,154.15872,92.78112
579882,47.5642874015748,811226.0,92.78112,139.5264
872040,49.783092576419214,560162.0,139.5264,89.62592000000001
560162,47.44912618724559,796006.0,89.62592000000001,148.5472
928420,49.500125409836066,479430.0,148.5472,76.7088
479430,47.4909126984127,838622.0,76.7088,149.52128
934508,49.73958631921824,482474.0,149.52128,77.19584
482474,48.02560883280757,878128.0,77.19584,150.49535999999998
940596,49.58330420711974,485518.0,150.49535999999998,77.68288
485518,47.464757053291535,890304.0,77.68288,151.46944
946684,49.62083360128618,488562.0,151.46944,78.41344
490084,47.54256211180124,951250.0,78.41344,152.2
951250,49.5492576,491606.0,152.2,83.28384
520524,47.71906871345029,929942.0,83.28384,148.79072
929942,49.47041571194762,494650.0,148.79072,102.52192000000001
640762,48.18047268408551,818836.0,102.52192000000001,131.01376
